entity_id,type,payment_id,order_id,settlement_id,settlement_utr,amount,debit,credit,fee,tax,settled_at,description
setl_651273_000913,payment,pay_631958_000913,order_414777_000913,batch_430738_000018,UTR202401319260100,96194,0,94152,1731,311,2024-01-31T19:25:00,Payment settlement for pay_631958_000913
setl_938095_000914,payment,pay_685365_000914,order_289934_000914,batch_430738_000018,UTR202401319260100,71706,0,70184,1290,232,2024-01-31T19:25:00,Payment settlement for pay_685365_000914
setl_543732_000915,payment,pay_876909_000915,order_371216_000915,batch_430738_000018,UTR202401319260100,499988,0,489370,8999,1619,2024-01-31T19:25:00,Payment settlement for pay_876909_000915
setl_601554_000916,payment,pay_291961_000916,order_812730_000916,batch_430738_000018,UTR202401319260100,146818,0,143701,2642,475,2024-01-31T19:25:00,Payment settlement for pay_291961_000916
setl_667036_000917,payment,pay_472541_000917,order_334176_000917,batch_430738_000018,UTR202401319260100,65112,0,63730,1172,210,2024-01-31T19:25:00,Payment settlement for pay_472541_000917
setl_134144_000918,payment,pay_447411_000918,order_489737_000918,batch_430738_000018,UTR202401319260100,254167,0,248769,4575,823,2024-01-31T19:25:00,Payment settlement for pay_447411_000918
setl_626883_000919,payment,pay_992562_000919,order_223502_000919,batch_430738_000018,UTR202401319260100,93151,0,91174,1676,301,2024-01-31T19:25:00,Payment settlement for pay_992562_000919
setl_464158_000920,payment,pay_708502_000920,order_750803_000920,batch_430738_000018,UTR202401319260100,201996,0,197707,3635,654,2024-01-31T19:25:00,Payment settlement for pay_708502_000920
setl_512842_000921,payment,pay_225636_000921,order_813763_000921,batch_430738_000018,UTR202401319260100,256424,0,250979,4615,830,2024-01-31T19:25:00,Payment settlement for pay_225636_000921
setl_819678_000922,payment,pay_156688_000922,order_995735_000922,batch_430738_000018,UTR202401319260100,36253,0,35484,652,117,2024-01-31T19:25:00,Payment settlement for pay_156688_000922
setl_913594_000923,payment,pay_529068_000923,order_697062_000923,batch_430738_000018,UTR202401319260100,51469,0,50377,926,166,2024-01-31T19:25:00,Payment settlement for pay_529068_000923
setl_283291_000924,payment,pay_850432_000924,order_289117_000924,batch_430738_000018,UTR202401319260100,73908,0,72339,1330,239,2024-01-31T19:25:00,Payment settlement for pay_850432_000924
setl_579404_000925,payment,pay_761685_000925,order_285413_000925,batch_430738_000018,UTR202401319260100,130415,0,127646,2347,422,2024-01-31T19:25:00,Payment settlement for pay_761685_000925
setl_226215_000926,payment,pay_574012_000926,order_386814_000926,batch_430738_000018,UTR202401319260100,905558,0,886324,16300,2934,2024-01-31T19:25:00,Payment settlement for pay_574012_000926
setl_832162_000927,payment,pay_704272_000927,order_901619_000927,batch_430738_000018,UTR202401319260100,146159,0,143056,2630,473,2024-01-31T19:25:00,Payment settlement for pay_704272_000927
setl_643377_000928,payment,pay_744328_000928,order_554779_000928,batch_430738_000018,UTR202401319260100,311494,0,304879,5606,1009,2024-01-31T19:25:00,Payment settlement for pay_744328_000928
setl_582418_000929,payment,pay_600590_000929,order_501936_000929,batch_430738_000018,UTR202401319260100,79963,0,78265,1439,259,2024-01-31T19:25:00,Payment settlement for pay_600590_000929
setl_430984_000930,payment,pay_866151_000930,order_491225_000930,batch_430738_000018,UTR202401319260100,79603,0,77914,1432,257,2024-01-31T19:25:00,Payment settlement for pay_866151_000930
setl_822689_000931,payment,pay_118786_000931,order_809621_000931,batch_430738_000018,UTR202401319260100,484619,0,474326,8723,1570,2024-01-31T19:25:00,Payment settlement for pay_118786_000931
setl_108827_000932,payment,pay_337256_000932,order_827213_000932,batch_430738_000018,UTR202401319260100,26899,0,26328,484,87,2024-01-31T19:25:00,Payment settlement for pay_337256_000932
setl_112394_000933,payment,pay_502181_000933,order_627786_000933,batch_430738_000018,UTR202401319260100,31891,0,31214,574,103,2024-01-31T19:25:00,Payment settlement for pay_502181_000933
setl_806848_000934,payment,pay_963862_000934,order_147939_000934,batch_430738_000018,UTR202401319260100,69759,0,68279,1255,225,2024-01-31T19:25:00,Payment settlement for pay_963862_000934
setl_320989_000935,payment,pay_645561_000935,order_725339_000935,batch_430738_000018,UTR202401319260100,66841,0,65422,1203,216,2024-01-31T19:25:00,Payment settlement for pay_645561_000935
setl_497859_000936,payment,pay_820141_000936,order_240288_000936,batch_430738_000018,UTR202401319260100,288350,0,282226,5190,934,2024-01-31T19:25:00,Payment settlement for pay_820141_000936
setl_709231_000937,payment,pay_297579_000937,order_272892_000937,batch_430738_000018,UTR202401319260100,110026,0,107690,1980,356,2024-01-31T19:25:00,Payment settlement for pay_297579_000937
setl_205641_000938,payment,pay_335217_000938,order_862491_000938,batch_430738_000018,UTR202401319260100,12872,0,12600,231,41,2024-01-31T19:25:00,Payment settlement for pay_335217_000938
setl_441244_000939,payment,pay_629146_000939,order_277193_000939,batch_430738_000018,UTR202401319260100,95267,0,93245,1714,308,2024-01-31T19:25:00,Payment settlement for pay_629146_000939
setl_479167_000940,payment,pay_139178_000940,order_493417_000940,batch_430738_000018,UTR202401319260100,80088,0,78388,1441,259,2024-01-31T19:25:00,Payment settlement for pay_139178_000940
setl_742544_000941,payment,pay_150947_000941,order_722774_000941,batch_430738_000018,UTR202401319260100,156682,0,153355,2820,507,2024-01-31T19:25:00,Payment settlement for pay_150947_000941
setl_372315_000942,payment,pay_976735_000942,order_120700_000942,batch_430738_000018,UTR202401319260100,560707,0,548799,10092,1816,2024-01-31T19:25:00,Payment settlement for pay_976735_000942
setl_296243_000943,payment,pay_565897_000943,order_498724_000943,batch_430738_000018,UTR202401319260100,232507,0,227569,4185,753,2024-01-31T19:25:00,Payment settlement for pay_565897_000943
setl_675210_000944,payment,pay_835962_000944,order_260565_000944,batch_430738_000018,UTR202401319260100,859525,0,841270,15471,2784,2024-01-31T19:25:00,Payment settlement for pay_835962_000944
setl_375617_000945,payment,pay_109756_000945,order_415743_000945,batch_430738_000018,UTR202401319260100,152942,0,149695,2752,495,2024-01-31T19:25:00,Payment settlement for pay_109756_000945
setl_348658_000946,payment,pay_645583_000946,order_383091_000946,batch_430738_000018,UTR202401319260100,467382,0,457456,8412,1514,2024-01-31T19:25:00,Payment settlement for pay_645583_000946
setl_382495_000947,payment,pay_539170_000947,order_971002_000947,batch_430738_000018,UTR202401319260100,476840,0,466713,8583,1544,2024-01-31T19:25:00,Payment settlement for pay_539170_000947
setl_594241_000948,payment,pay_223453_000948,order_396439_000948,batch_430738_000018,UTR202401319260100,75239,0,73642,1354,243,2024-01-31T19:25:00,Payment settlement for pay_223453_000948
setl_742865_000949,payment,pay_738584_000949,order_309452_000949,batch_430738_000018,UTR202401319260100,78569,0,76901,1414,254,2024-01-31T19:25:00,Payment settlement for pay_738584_000949
setl_539450_000950,payment,pay_475308_000950,order_837606_000950,batch_544536_000019,UTR202402014532148,31020,0,30362,558,100,2024-02-01T06:10:00,Payment settlement for pay_475308_000950
setl_834750_000951,payment,pay_674765_000951,order_620465_000951,batch_544536_000019,UTR202402014532148,989225,0,968214,17806,3205,2024-02-01T06:10:00,Payment settlement for pay_674765_000951
setl_888734_000952,payment,pay_446663_000952,order_345896_000952,batch_544536_000019,UTR202402014532148,98032,0,95951,1764,317,2024-02-01T06:10:00,Payment settlement for pay_446663_000952
setl_490394_000953,payment,pay_215795_000953,order_975804_000953,batch_544536_000019,UTR202402014532148,759052,0,742931,13662,2459,2024-02-01T06:10:00,Payment settlement for pay_215795_000953
setl_482812_000954,payment,pay_194458_000954,order_917392_000954,batch_544536_000019,UTR202402014532148,23276,0,22783,418,75,2024-02-01T06:10:00,Payment settlement for pay_194458_000954
setl_995825_000955,payment,pay_368322_000955,order_775636_000955,batch_544536_000019,UTR202402014532148,255200,0,249781,4593,826,2024-02-01T06:10:00,Payment settlement for pay_368322_000955
setl_520051_000956,payment,pay_586830_000956,order_152512_000956,batch_544536_000019,UTR202402014532148,15170,0,14848,273,49,2024-02-01T06:10:00,Payment settlement for pay_586830_000956
setl_393212_000957,payment,pay_404681_000957,order_477712_000957,batch_544536_000019,UTR202402014532148,663948,0,649846,11951,2151,2024-02-01T06:10:00,Payment settlement for pay_404681_000957
setl_572623_000958,payment,pay_874415_000958,order_221531_000958,batch_544536_000019,UTR202402014532148,966769,0,946236,17401,3132,2024-02-01T06:10:00,Payment settlement for pay_874415_000958
setl_288627_000959,payment,pay_110142_000959,order_993385_000959,batch_544536_000019,UTR202402014532148,439318,0,429988,7907,1423,2024-02-01T06:10:00,Payment settlement for pay_110142_000959
setl_699166_000960,payment,pay_444625_000960,order_474894_000960,batch_544536_000019,UTR202402014532148,240671,0,235560,4332,779,2024-02-01T06:10:00,Payment settlement for pay_444625_000960
setl_237509_000961,payment,pay_868677_000961,order_197466_000961,batch_544536_000019,UTR202402014532148,33969,0,33249,611,109,2024-02-01T06:10:00,Payment settlement for pay_868677_000961
setl_703867_000962,payment,pay_520245_000962,order_519692_000962,batch_544536_000019,UTR202402014532148,60556,0,59270,1090,196,2024-02-01T06:10:00,Payment settlement for pay_520245_000962
setl_819335_000963,payment,pay_991993_000963,order_601476_000963,batch_544536_000019,UTR202402014532148,440182,0,430833,7923,1426,2024-02-01T06:10:00,Payment settlement for pay_991993_000963
setl_339669_000964,payment,pay_935620_000964,order_274880_000964,batch_544536_000019,UTR202402014532148,17686,0,17311,318,57,2024-02-01T06:10:00,Payment settlement for pay_935620_000964
setl_953740_000965,payment,pay_985364_000965,order_267138_000965,batch_544536_000019,UTR202402014532148,409723,0,401021,7375,1327,2024-02-01T06:10:00,Payment settlement for pay_985364_000965
setl_204721_000966,payment,pay_941235_000966,order_696580_000966,batch_544536_000019,UTR202402014532148,195032,0,190891,3510,631,2024-02-01T06:10:00,Payment settlement for pay_941235_000966
setl_855829_000967,payment,pay_498197_000967,order_917012_000967,batch_544536_000019,UTR202402014532148,115108,0,112665,2071,372,2024-02-01T06:10:00,Payment settlement for pay_498197_000967
setl_383062_000968,payment,pay_817712_000968,order_979269_000968,batch_544536_000019,UTR202402014532148,73318,0,71762,1319,237,2024-02-01T06:10:00,Payment settlement for pay_817712_000968
setl_943146_000969,payment,pay_611833_000969,order_218423_000969,batch_544536_000019,UTR202402014532148,124102,0,121468,2233,401,2024-02-01T06:10:00,Payment settlement for pay_611833_000969
setl_347259_000970,payment,pay_374320_000970,order_786789_000970,batch_544536_000019,UTR202402014532148,98857,0,96758,1779,320,2024-02-01T06:10:00,Payment settlement for pay_374320_000970
setl_682316_000971,payment,pay_904812_000971,order_879746_000971,batch_544536_000019,UTR202402014532148,796229,0,779318,14332,2579,2024-02-01T06:10:00,Payment settlement for pay_904812_000971
setl_553214_000972,payment,pay_802382_000972,order_454733_000972,batch_544536_000019,UTR202402014532148,460836,0,451048,8295,1493,2024-02-01T06:10:00,Payment settlement for pay_802382_000972
setl_997904_000973,payment,pay_748270_000973,order_199868_000973,batch_544536_000019,UTR202402014532148,480974,0,470759,8657,1558,2024-02-01T06:10:00,Payment settlement for pay_748270_000973
setl_499385_000974,payment,pay_605339_000974,order_462544_000974,batch_544536_000019,UTR202402014532148,836280,0,818518,15053,2709,2024-02-01T06:10:00,Payment settlement for pay_605339_000974
setl_305587_000975,payment,pay_255875_000975,order_979789_000975,batch_544536_000019,UTR202402014532148,421343,0,412394,7584,1365,2024-02-01T06:10:00,Payment settlement for pay_255875_000975
setl_252928_000976,payment,pay_112210_000976,order_774652_000976,batch_544536_000019,UTR202402014532148,346042,0,338693,6228,1121,2024-02-01T06:10:00,Payment settlement for pay_112210_000976
setl_938900_000977,payment,pay_619920_000977,order_273438_000977,batch_544536_000019,UTR202402014532148,757765,0,741671,13639,2455,2024-02-01T06:10:00,Payment settlement for pay_619920_000977
setl_874417_000978,payment,pay_352593_000978,order_446968_000978,batch_544536_000019,UTR202402014532148,76444,0,74822,1375,247,2024-02-01T06:10:00,Payment settlement for pay_352593_000978
setl_256812_000979,payment,pay_677236_000979,order_774567_000979,batch_544536_000019,UTR202402014532148,223207,0,218467,4017,723,2024-02-01T06:10:00,Payment settlement for pay_677236_000979
setl_595962_000980,payment,pay_581395_000980,order_565765_000980,batch_544536_000019,UTR202402014532148,334932,0,327819,6028,1085,2024-02-01T06:10:00,Payment settlement for pay_581395_000980
setl_944804_000981,payment,pay_998198_000981,order_622669_000981,batch_544536_000019,UTR202402014532148,25559,0,25017,460,82,2024-02-01T06:10:00,Payment settlement for pay_998198_000981
setl_110215_000982,payment,pay_881439_000982,order_785111_000982,batch_544536_000019,UTR202402014532148,62879,0,61545,1131,203,2024-02-01T06:10:00,Payment settlement for pay_881439_000982
setl_285186_000983,payment,pay_137572_000983,order_684194_000983,batch_544536_000019,UTR202402014532148,21913,0,21449,394,70,2024-02-01T06:10:00,Payment settlement for pay_137572_000983
setl_541996_000984,payment,pay_733553_000984,order_749137_000984,batch_544536_000019,UTR202402014532148,76628,0,75001,1379,248,2024-02-01T06:10:00,Payment settlement for pay_733553_000984
setl_623866_000985,payment,pay_316899_000985,order_786393_000985,batch_544536_000019,UTR202402014532148,278705,0,272787,5016,902,2024-02-01T06:10:00,Payment settlement for pay_316899_000985
setl_241003_000986,payment,pay_965401_000986,order_156911_000986,batch_544536_000019,UTR202402014532148,69566,0,68089,1252,225,2024-02-01T06:10:00,Payment settlement for pay_965401_000986
setl_990649_000987,payment,pay_687360_000987,order_904694_000987,batch_544536_000019,UTR202402014532148,348058,0,340666,6265,1127,2024-02-01T06:10:00,Payment settlement for pay_687360_000987
setl_761286_000988,payment,pay_789089_000988,order_480941_000988,batch_544536_000019,UTR202402014532148,159781,0,156388,2876,517,2024-02-01T06:10:00,Payment settlement for pay_789089_000988
setl_642121_000989,payment,pay_896204_000989,order_790917_000989,batch_544536_000019,UTR202402014532148,54742,0,53580,985,177,2024-02-01T06:10:00,Payment settlement for pay_896204_000989
setl_659921_000990,payment,pay_970196_000990,order_764441_000990,batch_544536_000019,UTR202402014532148,81786,0,80050,1472,264,2024-02-01T06:10:00,Payment settlement for pay_970196_000990
setl_855562_000991,payment,pay_492052_000991,order_836201_000991,batch_544536_000019,UTR202402014532148,31516,0,30847,567,102,2024-02-01T06:10:00,Payment settlement for pay_492052_000991
setl_431064_000992,payment,pay_247271_000992,order_961760_000992,batch_544536_000019,UTR202402014532148,878304,0,859650,15809,2845,2024-02-01T06:10:00,Payment settlement for pay_247271_000992
setl_923481_000993,payment,pay_212157_000993,order_366641_000993,batch_544536_000019,UTR202402014532148,34581,0,33848,622,111,2024-02-01T06:10:00,Payment settlement for pay_212157_000993
setl_610258_000994,payment,pay_993590_000994,order_511981_000994,batch_544536_000019,UTR202402014532148,199918,0,195673,3598,647,2024-02-01T06:10:00,Payment settlement for pay_993590_000994
